transaction_id,timestamp,customer_id,amount,currency,merchant_category,payment_method,country,device_type,is_international,is_fraud
7149,2026-01-25 19:40:00,282,557.31,USD,transport,pix,MX,mobile,1,0
7150,2026-01-25 19:45:00,323,9.79,USD,utilities,bank_transfer,AR,mobile,1,0
7151,2026-01-25 19:50:00,599,19.54,USD,electronics,card,BR,desktop,1,0
7152,2026-01-25 19:55:00,388,81.56,USD,entertainment,pix,BR,mobile,1,0
7153,2026-01-25 20:00:00,141,70.3,USD,transport,card,AR,tablet,1,0
7154,2026-01-25 20:05:00,821,53.91,USD,groceries,card,CL,mobile,1,0
7155,2026-01-25 20:10:00,423,65.06,USD,restaurants,card,CL,mobile,1,0
7156,2026-01-25 20:15:00,257,4.12,USD,transport,pix,BR,mobile,0,0
7157,2026-01-25 20:20:00,729,162.28,USD,travel,bank_transfer,CO,mobile,1,0
7158,2026-01-25 20:25:00,746,27.01,USD,utilities,card,CO,tablet,1,0
7159,2026-01-25 20:30:00,156,115.11,USD,restaurants,card,CL,mobile,1,0
7160,2026-01-25 20:35:00,74,4.33,USD,entertainment,bank_transfer,BR,desktop,1,0
7161,2026-01-25 20:40:00,46,42.8,USD,entertainment,bank_transfer,AR,desktop,1,0
7162,2026-01-25 20:45:00,766,18.85,USD,utilities,pix,BR,mobile,0,0
7163,2026-01-25 20:50:00,626,58.68,USD,utilities,card,MX,mobile,1,0
7164,2026-01-25 20:55:00,793,45.47,USD,groceries,card,MX,desktop,1,0
7165,2026-01-25 21:00:00,627,47.75,USD,restaurants,pix,US,mobile,1,0
7166,2026-01-25 21:05:00,402,11.49,USD,online_services,card,BR,mobile,1,0
7167,2026-01-25 21:10:00,590,31.28,USD,entertainment,pix,CO,desktop,1,0
7168,2026-01-25 21:15:00,723,27.66,USD,restaurants,card,US,mobile,1,0
7169,2026-01-25 21:20:00,399,54.34,USD,online_services,pix,BR,tablet,0,0
7170,2026-01-25 21:25:00,916,89.06,USD,transport,pix,BR,mobile,1,0
7171,2026-01-25 21:30:00,900,38.49,USD,transport,card,BR,mobile,1,0
7172,2026-01-25 21:35:00,801,9.24,USD,utilities,card,CL,mobile,1,0
7173,2026-01-25 21:40:00,993,36.88,USD,online_services,card,BR,desktop,1,0
7174,2026-01-25 21:45:00,391,450.82,USD,electronics,bank_transfer,BR,tablet,1,0
7175,2026-01-25 21:50:00,115,171.74,USD,entertainment,digital_wallet,AR,mobile,1,0
7176,2026-01-25 21:55:00,485,1.69,USD,entertainment,card,MX,mobile,1,0
7177,2026-01-25 22:00:00,746,35.28,USD,restaurants,card,US,mobile,1,1
7178,2026-01-25 22:05:00,780,84.11,USD,travel,bank_transfer,CO,mobile,1,0
7179,2026-01-25 22:10:00,389,27.6,USD,groceries,bank_transfer,US,mobile,1,0
7180,2026-01-25 22:15:00,293,20.9,USD,utilities,bank_transfer,CL,mobile,0,0
7181,2026-01-25 22:20:00,446,25.36,USD,utilities,card,MX,mobile,1,0
7182,2026-01-25 22:25:00,804,57.52,USD,restaurants,card,BR,mobile,1,0
7183,2026-01-25 22:30:00,61,10.5,USD,travel,digital_wallet,US,desktop,1,0
7184,2026-01-25 22:35:00,329,108.71,USD,groceries,pix,US,mobile,1,0
7185,2026-01-25 22:40:00,230,31.31,USD,groceries,card,CL,mobile,1,0
7186,2026-01-25 22:45:00,806,13.0,USD,entertainment,bank_transfer,BR,mobile,1,0
7187,2026-01-25 22:50:00,470,101.94,USD,utilities,pix,BR,mobile,0,0
7188,2026-01-25 22:55:00,87,7.06,USD,utilities,card,BR,desktop,1,0
7189,2026-01-25 23:00:00,262,19.01,USD,transport,digital_wallet,BR,mobile,1,0
7190,2026-01-25 23:05:00,45,18.7,USD,online_services,pix,BR,desktop,1,0
7191,2026-01-25 23:10:00,476,282.57,USD,travel,card,BR,mobile,1,0
7192,2026-01-25 23:15:00,998,16.69,USD,electronics,card,BR,mobile,0,0
7193,2026-01-25 23:20:00,568,3.84,USD,transport,pix,US,mobile,1,0
7194,2026-01-25 23:25:00,870,18.51,USD,entertainment,pix,CL,mobile,0,0
7195,2026-01-25 23:30:00,743,52.22,USD,transport,card,MX,mobile,1,1
7196,2026-01-25 23:35:00,883,72.54,USD,electronics,pix,BR,mobile,1,1
7197,2026-01-25 23:40:00,312,322.64,USD,electronics,card,BR,mobile,0,0
7198,2026-01-25 23:45:00,952,135.22,USD,transport,card,BR,desktop,1,0
7199,2026-01-25 23:50:00,239,39.96,USD,electronics,digital_wallet,US,mobile,1,0
7200,2026-01-25 23:55:00,439,13.58,USD,groceries,card,BR,mobile,1,0
7201,2026-01-26 00:00:00,682,168.01,USD,utilities,bank_transfer,CL,mobile,1,0
7202,2026-01-26 00:05:00,287,22.91,USD,transport,card,BR,mobile,0,0
7203,2026-01-26 00:10:00,265,17.15,USD,electronics,card,BR,desktop,0,0
7204,2026-01-26 00:15:00,131,21.82,USD,restaurants,card,BR,desktop,0,0
7205,2026-01-26 00:20:00,5,9.47,USD,travel,digital_wallet,AR,mobile,1,0
7206,2026-01-26 00:25:00,502,20.8,USD,transport,card,BR,tablet,0,0
7207,2026-01-26 00:30:00,987,26.23,USD,restaurants,card,US,mobile,1,0
7208,2026-01-26 00:35:00,221,68.76,USD,transport,card,BR,tablet,1,0
7209,2026-01-26 00:40:00,441,22.46,USD,online_services,pix,BR,mobile,1,0
7210,2026-01-26 00:45:00,936,9.32,USD,utilities,card,BR,mobile,0,0
7211,2026-01-26 00:50:00,773,6.66,USD,utilities,card,PT,mobile,1,0
7212,2026-01-26 00:55:00,5,40.84,USD,restaurants,pix,CL,mobile,1,0
7213,2026-01-26 01:00:00,501,35.61,USD,entertainment,bank_transfer,CL,mobile,1,0
7214,2026-01-26 01:05:00,144,19.02,USD,utilities,bank_transfer,AR,mobile,1,0
7215,2026-01-26 01:10:00,248,20.75,USD,entertainment,digital_wallet,US,mobile,1,0
7216,2026-01-26 01:15:00,247,48.84,USD,utilities,card,BR,mobile,0,0
7217,2026-01-26 01:20:00,613,133.03,USD,restaurants,card,MX,mobile,1,0
7218,2026-01-26 01:25:00,199,15.18,USD,electronics,card,MX,tablet,1,0
7219,2026-01-26 01:30:00,252,36.19,USD,transport,bank_transfer,BR,tablet,1,0
7220,2026-01-26 01:35:00,226,86.34,USD,entertainment,pix,BR,mobile,1,0
7221,2026-01-26 01:40:00,357,15.24,USD,restaurants,pix,AR,mobile,1,0
7222,2026-01-26 01:45:00,657,32.6,USD,transport,pix,BR,mobile,1,0
7223,2026-01-26 01:50:00,400,31.88,USD,entertainment,pix,BR,desktop,1,0
7224,2026-01-26 01:55:00,328,8.92,USD,groceries,pix,BR,mobile,1,0
7225,2026-01-26 02:00:00,518,39.19,USD,transport,card,BR,mobile,1,0
7226,2026-01-26 02:05:00,616,34.18,USD,entertainment,pix,CO,mobile,1,0
7227,2026-01-26 02:10:00,16,57.69,USD,restaurants,card,AR,desktop,1,0
7228,2026-01-26 02:15:00,891,10.11,USD,travel,card,CL,mobile,1,0
7229,2026-01-26 02:20:00,917,33.45,USD,electronics,card,AR,mobile,1,0
7230,2026-01-26 02:25:00,603,131.86,USD,electronics,digital_wallet,BR,mobile,0,0
7231,2026-01-26 02:30:00,575,264.41,USD,transport,digital_wallet,AR,mobile,1,0
7232,2026-01-26 02:35:00,695,119.12,USD,online_services,bank_transfer,US,mobile,1,0
7233,2026-01-26 02:40:00,441,10.21,USD,entertainment,bank_transfer,BR,mobile,1,0
7234,2026-01-26 02:45:00,366,51.99,USD,entertainment,card,CL,mobile,1,0
7235,2026-01-26 02:50:00,353,20.43,USD,utilities,card,MX,tablet,1,0
7236,2026-01-26 02:55:00,160,43.99,USD,electronics,card,CL,tablet,0,0
7237,2026-01-26 03:00:00,842,15.3,USD,groceries,card,BR,mobile,0,0
7238,2026-01-26 03:05:00,321,5.97,USD,groceries,pix,BR,mobile,0,0
7239,2026-01-26 03:10:00,285,23.46,USD,electronics,card,AR,mobile,1,0
7240,2026-01-26 03:15:00,965,68.21,USD,online_services,digital_wallet,CO,tablet,1,0
7241,2026-01-26 03:20:00,507,44.17,USD,electronics,pix,CO,mobile,0,0
7242,2026-01-26 03:25:00,622,49.55,USD,online_services,card,CL,mobile,1,0
7243,2026-01-26 03:30:00,246,41.11,USD,travel,bank_transfer,BR,mobile,0,0
7244,2026-01-26 03:35:00,278,49.63,USD,entertainment,bank_transfer,CO,mobile,1,0
7245,2026-01-26 03:40:00,729,56.23,USD,groceries,pix,CL,mobile,1,1
7246,2026-01-26 03:45:00,451,25.16,USD,utilities,card,PT,desktop,1,0
7247,2026-01-26 03:50:00,148,35.98,USD,online_services,card,CO,mobile,1,0
7248,2026-01-26 03:55:00,836,189.29,USD,travel,pix,BR,mobile,1,0
7249,2026-01-26 04:00:00,403,38.17,USD,online_services,pix,CL,mobile,0,0
7250,2026-01-26 04:05:00,669,34.56,USD,restaurants,card,CL,mobile,1,0
7251,2026-01-26 04:10:00,342,36.7,USD,electronics,bank_transfer,BR,mobile,1,0
7252,2026-01-26 04:15:00,561,26.63,USD,online_services,card,AR,mobile,0,0
7253,2026-01-26 04:20:00,776,21.43,USD,travel,digital_wallet,BR,mobile,0,0
7254,2026-01-26 04:25:00,886,40.8,USD,entertainment,card,BR,mobile,0,0
7255,2026-01-26 04:30:00,208,19.97,USD,electronics,bank_transfer,CO,mobile,0,0
7256,2026-01-26 04:35:00,673,28.63,USD,travel,card,BR,mobile,0,0
7257,2026-01-26 04:40:00,915,15.02,USD,transport,bank_transfer,CO,mobile,0,0
7258,2026-01-26 04:45:00,643,36.89,USD,entertainment,bank_transfer,AR,mobile,1,0
7259,2026-01-26 04:50:00,144,59.39,USD,groceries,card,MX,mobile,1,0
7260,2026-01-26 04:55:00,190,26.79,USD,travel,card,CO,mobile,1,0
7261,2026-01-26 05:00:00,203,4.44,USD,online_services,digital_wallet,CO,mobile,1,0
7262,2026-01-26 05:05:00,107,59.76,USD,groceries,digital_wallet,BR,mobile,1,0
7263,2026-01-26 05:10:00,754,37.34,USD,electronics,bank_transfer,PT,mobile,1,0
7264,2026-01-26 05:15:00,966,12.27,USD,entertainment,card,BR,desktop,1,0
7265,2026-01-26 05:20:00,517,71.76,USD,groceries,card,MX,desktop,1,0
7266,2026-01-26 05:25:00,599,8.18,USD,groceries,card,AR,mobile,1,0
7267,2026-01-26 05:30:00,774,94.2,USD,restaurants,pix,BR,desktop,0,0
7268,2026-01-26 05:35:00,416,31.27,USD,restaurants,card,CL,desktop,1,0
7269,2026-01-26 05:40:00,473,3.43,USD,online_services,card,AR,desktop,1,0
7270,2026-01-26 05:45:00,590,39.58,USD,restaurants,digital_wallet,BR,mobile,0,0
7271,2026-01-26 05:50:00,305,22.06,USD,entertainment,pix,BR,desktop,0,0
7272,2026-01-26 05:55:00,62,18.98,USD,transport,pix,BR,mobile,1,0
7273,2026-01-26 06:00:00,568,15.84,USD,travel,digital_wallet,PT,tablet,1,0
7274,2026-01-26 06:05:00,823,29.16,USD,online_services,pix,CL,mobile,1,0
7275,2026-01-26 06:10:00,74,20.39,USD,utilities,card,BR,mobile,1,0
7276,2026-01-26 06:15:00,217,5.17,USD,groceries,digital_wallet,CO,mobile,1,0
7277,2026-01-26 06:20:00,263,118.16,USD,groceries,digital_wallet,CL,desktop,1,0
7278,2026-01-26 06:25:00,805,25.94,USD,transport,card,CO,mobile,1,0
7279,2026-01-26 06:30:00,505,15.93,USD,utilities,card,AR,mobile,1,0
7280,2026-01-26 06:35:00,535,10.71,USD,utilities,card,BR,mobile,1,0
7281,2026-01-26 06:40:00,646,71.57,USD,travel,card,BR,mobile,1,0
7282,2026-01-26 06:45:00,277,9.04,USD,utilities,card,CO,desktop,1,0
7283,2026-01-26 06:50:00,714,37.86,USD,restaurants,card,CO,mobile,1,0
7284,2026-01-26 06:55:00,31,18.47,USD,entertainment,pix,CO,mobile,1,1
7285,2026-01-26 07:00:00,114,19.58,USD,online_services,card,BR,desktop,0,0
7286,2026-01-26 07:05:00,816,10.98,USD,online_services,bank_transfer,MX,mobile,1,0
7287,2026-01-26 07:10:00,659,17.81,USD,entertainment,pix,BR,mobile,0,0
7288,2026-01-26 07:15:00,177,33.41,USD,entertainment,card,CL,mobile,1,0
7289,2026-01-26 07:20:00,439,41.9,USD,restaurants,bank_transfer,BR,mobile,1,0
7290,2026-01-26 07:25:00,52,15.1,USD,entertainment,pix,CO,desktop,1,0
7291,2026-01-26 07:30:00,672,30.24,USD,restaurants,bank_transfer,PT,mobile,1,0
7292,2026-01-26 07:35:00,756,80.52,USD,electronics,bank_transfer,BR,mobile,1,0
7293,2026-01-26 07:40:00,279,6.28,USD,groceries,bank_transfer,MX,mobile,1,0
7294,2026-01-26 07:45:00,351,32.91,USD,transport,bank_transfer,CL,mobile,1,0
7295,2026-01-26 07:50:00,237,12.8,USD,groceries,pix,BR,mobile,0,0
7296,2026-01-26 07:55:00,390,11.56,USD,electronics,card,BR,mobile,0,0
7297,2026-01-26 08:00:00,273,42.99,USD,groceries,pix,CO,mobile,1,0
7298,2026-01-26 08:05:00,248,19.2,USD,utilities,pix,BR,mobile,0,0
7299,2026-01-26 08:10:00,431,9.81,USD,entertainment,digital_wallet,BR,mobile,0,0
7300,2026-01-26 08:15:00,860,124.5,USD,entertainment,pix,US,mobile,1,0
7301,2026-01-26 08:20:00,763,83.1,USD,entertainment,card,AR,desktop,1,0
7302,2026-01-26 08:25:00,298,4.8,USD,utilities,pix,CO,mobile,1,0
7303,2026-01-26 08:30:00,943,7.58,USD,entertainment,card,CL,mobile,1,0
7304,2026-01-26 08:35:00,211,59.95,USD,entertainment,pix,AR,mobile,1,0
7305,2026-01-26 08:40:00,911,24.91,USD,restaurants,pix,CO,desktop,1,0
7306,2026-01-26 08:45:00,310,148.5,USD,entertainment,digital_wallet,BR,mobile,0,0
7307,2026-01-26 08:50:00,541,61.33,USD,electronics,card,BR,desktop,1,0
7308,2026-01-26 08:55:00,204,44.68,USD,restaurants,digital_wallet,CL,mobile,1,0
7309,2026-01-26 09:00:00,763,11.92,USD,electronics,bank_transfer,US,mobile,1,0
7310,2026-01-26 09:05:00,318,54.13,USD,transport,card,BR,desktop,0,0
7311,2026-01-26 09:10:00,873,9.25,USD,restaurants,card,PT,mobile,1,0
7312,2026-01-26 09:15:00,83,122.15,USD,travel,digital_wallet,CO,mobile,1,0
7313,2026-01-26 09:20:00,503,50.51,USD,online_services,bank_transfer,AR,mobile,1,0
7314,2026-01-26 09:25:00,159,14.51,USD,groceries,card,BR,mobile,1,0
7315,2026-01-26 09:30:00,889,74.05,USD,restaurants,pix,BR,mobile,0,0
7316,2026-01-26 09:35:00,418,311.54,USD,online_services,card,CL,mobile,1,0
7317,2026-01-26 09:40:00,675,26.64,USD,entertainment,pix,BR,mobile,1,0
7318,2026-01-26 09:45:00,880,57.42,USD,restaurants,card,BR,desktop,0,0
7319,2026-01-26 09:50:00,536,21.5,USD,transport,card,BR,desktop,1,0
7320,2026-01-26 09:55:00,58,36.07,USD,groceries,card,PT,mobile,1,0
7321,2026-01-26 10:00:00,221,7.34,USD,utilities,pix,BR,mobile,1,0
7322,2026-01-26 10:05:00,213,33.1,USD,entertainment,card,AR,mobile,1,0
7323,2026-01-26 10:10:00,915,34.59,USD,restaurants,pix,BR,desktop,1,0
7324,2026-01-26 10:15:00,909,200.14,USD,restaurants,bank_transfer,BR,mobile,1,0
7325,2026-01-26 10:20:00,477,5.5,USD,entertainment,pix,BR,mobile,0,0
7326,2026-01-26 10:25:00,891,25.01,USD,travel,digital_wallet,CO,desktop,0,0
7327,2026-01-26 10:30:00,247,120.08,USD,entertainment,bank_transfer,CL,desktop,1,0
7328,2026-01-26 10:35:00,680,26.0,USD,restaurants,card,BR,tablet,0,0
7329,2026-01-26 10:40:00,392,27.9,USD,online_services,card,MX,mobile,1,0
7330,2026-01-26 10:45:00,241,14.39,USD,restaurants,pix,BR,mobile,1,0
7331,2026-01-26 10:50:00,251,13.03,USD,restaurants,pix,MX,mobile,1,0
7332,2026-01-26 10:55:00,420,5.33,USD,entertainment,digital_wallet,BR,mobile,1,0
7333,2026-01-26 11:00:00,340,17.65,USD,travel,card,US,desktop,1,0
7334,2026-01-26 11:05:00,212,12.31,USD,electronics,card,US,mobile,1,0
7335,2026-01-26 11:10:00,335,37.26,USD,entertainment,bank_transfer,MX,mobile,1,0
7336,2026-01-26 11:15:00,129,15.06,USD,travel,bank_transfer,BR,desktop,1,0
7337,2026-01-26 11:20:00,970,20.5,USD,electronics,pix,AR,mobile,1,0
7338,2026-01-26 11:25:00,380,21.07,USD,restaurants,pix,MX,mobile,1,0
7339,2026-01-26 11:30:00,108,31.56,USD,entertainment,bank_transfer,AR,tablet,1,0
7340,2026-01-26 11:35:00,576,19.52,USD,travel,pix,BR,mobile,0,0
7341,2026-01-26 11:40:00,884,11.45,USD,online_services,bank_transfer,AR,desktop,1,0
7342,2026-01-26 11:45:00,360,36.08,USD,electronics,digital_wallet,BR,tablet,1,0
7343,2026-01-26 11:50:00,846,96.3,USD,transport,card,AR,desktop,1,0
7344,2026-01-26 11:55:00,611,37.66,USD,groceries,card,BR,mobile,1,0
7345,2026-01-26 12:00:00,740,18.0,USD,transport,digital_wallet,CL,mobile,1,0
7346,2026-01-26 12:05:00,297,29.28,USD,entertainment,card,BR,mobile,1,0
7347,2026-01-26 12:10:00,37,4.26,USD,transport,card,BR,desktop,1,0
7348,2026-01-26 12:15:00,346,28.81,USD,travel,pix,BR,mobile,0,0
7349,2026-01-26 12:20:00,925,22.19,USD,restaurants,pix,US,mobile,1,0
7350,2026-01-26 12:25:00,791,13.02,USD,online_services,card,AR,desktop,1,0
7351,2026-01-26 12:30:00,785,15.61,USD,online_services,pix,CL,mobile,1,0
7352,2026-01-26 12:35:00,879,21.97,USD,utilities,card,CO,mobile,1,0
7353,2026-01-26 12:40:00,374,89.34,USD,entertainment,card,CL,mobile,1,0
7354,2026-01-26 12:45:00,323,98.7,USD,travel,card,BR,mobile,0,0
7355,2026-01-26 12:50:00,926,13.09,USD,groceries,pix,CL,mobile,0,0
7356,2026-01-26 12:55:00,572,19.73,USD,groceries,bank_transfer,BR,mobile,1,0
7357,2026-01-26 13:00:00,298,20.23,USD,electronics,pix,AR,mobile,1,0
7358,2026-01-26 13:05:00,279,74.41,USD,utilities,bank_transfer,BR,mobile,1,0
7359,2026-01-26 13:10:00,878,38.3,USD,restaurants,card,US,mobile,1,0
7360,2026-01-26 13:15:00,54,36.34,USD,travel,card,AR,mobile,1,0
7361,2026-01-26 13:20:00,62,56.61,USD,online_services,card,BR,mobile,1,0
7362,2026-01-26 13:25:00,738,18.24,USD,utilities,bank_transfer,CL,mobile,1,0
7363,2026-01-26 13:30:00,2,129.53,USD,travel,pix,BR,mobile,1,0
7364,2026-01-26 13:35:00,172,33.06,USD,travel,bank_transfer,BR,mobile,0,0
7365,2026-01-26 13:40:00,991,14.07,USD,groceries,card,US,desktop,1,0
7366,2026-01-26 13:45:00,426,26.32,USD,groceries,digital_wallet,CO,desktop,1,0
7367,2026-01-26 13:50:00,728,113.51,USD,transport,bank_transfer,CO,mobile,1,0
7368,2026-01-26 13:55:00,488,21.65,USD,utilities,digital_wallet,AR,mobile,0,0
7369,2026-01-26 14:00:00,91,85.59,USD,groceries,card,BR,mobile,0,0
7370,2026-01-26 14:05:00,185,17.72,USD,utilities,card,BR,mobile,1,0
7371,2026-01-26 14:10:00,762,15.4,USD,transport,pix,CL,mobile,0,0
7372,2026-01-26 14:15:00,95,64.05,USD,groceries,pix,AR,tablet,1,0
7373,2026-01-26 14:20:00,595,13.82,USD,groceries,bank_transfer,BR,desktop,0,0
7374,2026-01-26 14:25:00,349,75.38,USD,entertainment,card,BR,mobile,1,0
7375,2026-01-26 14:30:00,371,47.07,USD,groceries,pix,BR,mobile,0,0
7376,2026-01-26 14:35:00,953,13.82,USD,travel,card,BR,mobile,0,0
7377,2026-01-26 14:40:00,606,30.83,USD,online_services,pix,BR,mobile,1,0
7378,2026-01-26 14:45:00,616,19.13,USD,travel,card,BR,mobile,0,0
7379,2026-01-26 14:50:00,351,46.94,USD,transport,digital_wallet,AR,mobile,1,0
7380,2026-01-26 14:55:00,382,218.72,USD,online_services,card,BR,desktop,0,0
7381,2026-01-26 15:00:00,686,22.86,USD,groceries,pix,BR,mobile,1,0
7382,2026-01-26 15:05:00,39,56.47,USD,restaurants,card,AR,mobile,1,0
7383,2026-01-26 15:10:00,238,33.93,USD,restaurants,card,MX,mobile,1,0
7384,2026-01-26 15:15:00,601,33.92,USD,groceries,pix,BR,desktop,1,0
7385,2026-01-26 15:20:00,624,28.07,USD,online_services,card,BR,desktop,0,0
7386,2026-01-26 15:25:00,93,14.05,USD,restaurants,pix,AR,desktop,1,1
7387,2026-01-26 15:30:00,788,46.3,USD,groceries,card,BR,mobile,0,0
7388,2026-01-26 15:35:00,543,24.81,USD,online_services,pix,BR,mobile,1,0
7389,2026-01-26 15:40:00,238,13.4,USD,online_services,bank_transfer,AR,mobile,1,0
7390,2026-01-26 15:45:00,752,91.3,USD,restaurants,bank_transfer,BR,mobile,0,0
7391,2026-01-26 15:50:00,991,36.56,USD,electronics,card,MX,mobile,1,1
7392,2026-01-26 15:55:00,424,26.36,USD,entertainment,pix,MX,mobile,1,0
7393,2026-01-26 16:00:00,284,126.48,USD,electronics,card,BR,mobile,0,0
7394,2026-01-26 16:05:00,300,5.28,USD,utilities,card,BR,mobile,0,0
7395,2026-01-26 16:10:00,593,118.25,USD,restaurants,bank_transfer,PT,mobile,1,0
7396,2026-01-26 16:15:00,48,13.73,USD,utilities,card,AR,mobile,1,0
7397,2026-01-26 16:20:00,484,40.92,USD,travel,card,PT,mobile,1,0
7398,2026-01-26 16:25:00,25,18.39,USD,groceries,bank_transfer,CO,mobile,1,0
7399,2026-01-26 16:30:00,39,13.16,USD,travel,card,BR,desktop,1,0
7400,2026-01-26 16:35:00,431,123.21,USD,groceries,card,BR,mobile,0,0
7401,2026-01-26 16:40:00,746,211.92,USD,utilities,digital_wallet,BR,mobile,1,0
7402,2026-01-26 16:45:00,884,26.54,USD,online_services,card,MX,mobile,1,0
7403,2026-01-26 16:50:00,88,46.32,USD,restaurants,bank_transfer,BR,mobile,0,0
7404,2026-01-26 16:55:00,245,35.06,USD,travel,card,CL,desktop,1,0
7405,2026-01-26 17:00:00,422,186.89,USD,transport,digital_wallet,AR,mobile,1,0
7406,2026-01-26 17:05:00,575,4.0,USD,groceries,bank_transfer,MX,desktop,1,0
7407,2026-01-26 17:10:00,988,48.29,USD,entertainment,card,CO,mobile,1,0
7408,2026-01-26 17:15:00,685,16.0,USD,groceries,digital_wallet,BR,desktop,0,0
7409,2026-01-26 17:20:00,539,3.14,USD,groceries,card,BR,desktop,0,0
7410,2026-01-26 17:25:00,61,23.09,USD,utilities,bank_transfer,AR,mobile,1,0
7411,2026-01-26 17:30:00,81,210.2,USD,transport,pix,MX,mobile,1,0
7412,2026-01-26 17:35:00,154,17.18,USD,online_services,card,CO,mobile,1,0
7413,2026-01-26 17:40:00,661,73.02,USD,travel,pix,AR,tablet,1,0
7414,2026-01-26 17:45:00,332,109.8,USD,travel,card,MX,mobile,1,0
7415,2026-01-26 17:50:00,241,32.7,USD,electronics,pix,BR,mobile,1,0
7416,2026-01-26 17:55:00,671,37.35,USD,transport,pix,BR,mobile,0,0
7417,2026-01-26 18:00:00,816,5.95,USD,restaurants,card,US,mobile,1,0
7418,2026-01-26 18:05:00,440,16.18,USD,entertainment,bank_transfer,AR,desktop,1,0
7419,2026-01-26 18:10:00,882,82.02,USD,travel,digital_wallet,MX,mobile,1,0
7420,2026-01-26 18:15:00,735,35.19,USD,groceries,pix,BR,mobile,1,0
7421,2026-01-26 18:20:00,717,47.82,USD,transport,pix,AR,desktop,1,0
7422,2026-01-26 18:25:00,868,37.83,USD,online_services,card,BR,desktop,1,0
7423,2026-01-26 18:30:00,184,296.49,USD,electronics,digital_wallet,BR,desktop,0,0
7424,2026-01-26 18:35:00,759,21.53,USD,transport,bank_transfer,BR,mobile,0,0
7425,2026-01-26 18:40:00,958,164.91,USD,restaurants,digital_wallet,CO,desktop,1,0
7426,2026-01-26 18:45:00,993,37.85,USD,restaurants,bank_transfer,BR,mobile,1,0
7427,2026-01-26 18:50:00,579,180.22,USD,utilities,card,BR,mobile,1,0
7428,2026-01-26 18:55:00,755,9.73,USD,transport,card,BR,tablet,1,0
7429,2026-01-26 19:00:00,889,39.83,USD,transport,pix,BR,mobile,0,0
7430,2026-01-26 19:05:00,853,22.34,USD,groceries,card,AR,mobile,1,0
7431,2026-01-26 19:10:00,898,38.07,USD,online_services,pix,CL,desktop,1,0
7432,2026-01-26 19:15:00,833,112.44,USD,electronics,card,CL,mobile,1,0
7433,2026-01-26 19:20:00,382,48.37,USD,entertainment,pix,BR,mobile,0,0
7434,2026-01-26 19:25:00,731,112.21,USD,entertainment,pix,AR,mobile,1,0
7435,2026-01-26 19:30:00,411,16.94,USD,transport,card,BR,mobile,1,0
7436,2026-01-26 19:35:00,802,14.54,USD,electronics,pix,AR,mobile,1,0
7437,2026-01-26 19:40:00,811,33.65,USD,groceries,card,US,mobile,1,0
7438,2026-01-26 19:45:00,935,31.86,USD,entertainment,card,AR,desktop,1,0
7439,2026-01-26 19:50:00,589,27.5,USD,entertainment,card,US,desktop,1,0
7440,2026-01-26 19:55:00,476,12.7,USD,restaurants,card,BR,mobile,1,0
7441,2026-01-26 20:00:00,166,109.8,USD,restaurants,card,CO,mobile,0,0
7442,2026-01-26 20:05:00,639,23.04,USD,electronics,card,CO,desktop,1,0
7443,2026-01-26 20:10:00,567,137.84,USD,entertainment,card,CL,mobile,1,0
7444,2026-01-26 20:15:00,515,33.54,USD,travel,card,CL,desktop,1,0
7445,2026-01-26 20:20:00,677,63.33,USD,groceries,pix,BR,mobile,0,0
7446,2026-01-26 20:25:00,852,57.84,USD,travel,bank_transfer,CO,desktop,1,0
7447,2026-01-26 20:30:00,149,14.52,USD,entertainment,card,AR,desktop,0,0
7448,2026-01-26 20:35:00,432,47.81,USD,restaurants,card,AR,mobile,1,0
7449,2026-01-26 20:40:00,723,227.77,USD,electronics,card,BR,mobile,0,0
7450,2026-01-26 20:45:00,820,42.59,USD,utilities,card,BR,mobile,0,0
7451,2026-01-26 20:50:00,779,81.55,USD,transport,card,US,mobile,1,0
7452,2026-01-26 20:55:00,800,66.24,USD,groceries,pix,BR,mobile,1,0
7453,2026-01-26 21:00:00,856,45.02,USD,online_services,pix,BR,mobile,0,0
7454,2026-01-26 21:05:00,962,39.9,USD,groceries,bank_transfer,BR,mobile,1,0
7455,2026-01-26 21:10:00,609,57.24,USD,groceries,digital_wallet,CL,mobile,1,0
7456,2026-01-26 21:15:00,249,71.04,USD,restaurants,digital_wallet,CO,mobile,1,0
7457,2026-01-26 21:20:00,564,8.57,USD,utilities,card,US,desktop,1,0
7458,2026-01-26 21:25:00,710,42.41,USD,entertainment,card,AR,mobile,1,0
7459,2026-01-26 21:30:00,101,27.55,USD,restaurants,pix,BR,mobile,1,0
7460,2026-01-26 21:35:00,757,22.39,USD,groceries,pix,BR,mobile,0,0
7461,2026-01-26 21:40:00,545,121.02,USD,online_services,pix,BR,mobile,0,0
7462,2026-01-26 21:45:00,937,15.91,USD,groceries,pix,CL,mobile,1,0
7463,2026-01-26 21:50:00,212,8.21,USD,online_services,digital_wallet,PT,mobile,1,0
7464,2026-01-26 21:55:00,907,73.38,USD,electronics,pix,BR,mobile,1,0
7465,2026-01-26 22:00:00,449,8.0,USD,restaurants,digital_wallet,BR,mobile,1,0
7466,2026-01-26 22:05:00,574,4.82,USD,transport,digital_wallet,CL,mobile,1,0
7467,2026-01-26 22:10:00,661,82.13,USD,transport,card,AR,mobile,1,0
